# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
    0.602436    0.644733    0.000000    0.256843    0.158699   -0.953334
    0.602436    0.653217    0.000000    0.259289    0.161801   -0.952150
    0.602436    0.661700    0.000000    0.262044    0.165665   -0.950730
    0.602436    0.670183    0.000000    0.264417    0.170084   -0.949292
    0.602436    0.678667    0.000000    0.265670    0.174766   -0.948091
    0.602436    0.687150    0.000000    0.265124    0.179368   -0.947384
    0.602436    0.695633    0.000000    0.262251    0.183545   -0.947384
    0.602436    0.704117    0.000000    0.256755    0.186993   -0.948214
    0.602436    0.712600    0.000000    0.248596    0.189504   -0.949889
    0.602436    0.721083    0.000000    0.237961    0.190991   -0.952311
    0.602436    0.729567    0.000000    0.225213    0.191512   -0.955302
    0.602436    0.738050    0.000000    0.210801    0.191250   -0.958638
    0.602436    0.746533    0.000000    0.195201    0.190495   -0.962085
    0.602436    0.755017    0.000000    0.178854    0.189594   -0.965435
    0.602436    0.763500    0.000000    0.162136    0.188908   -0.968517
    0.602436    0.771983    0.000000    0.145336    0.188759   -0.971209
  
    0.617130   -0.067867    0.000000    0.083947    0.722060    0.686719
    0.617130   -0.059383    0.000000    0.074470    0.717258    0.692817
    0.617130   -0.050900    0.000000    0.065615    0.721478    0.689322
    0.617130   -0.042417    0.000000    0.056877    0.734068    0.676690
    0.617130   -0.033933    0.000000    0.047684    0.753067    0.656214
    0.617130   -0.025450    0.000000    0.037527    0.775195    0.630607
    0.617130   -0.016967    0.000000    0.026117    0.796281    0.604363
    0.617130   -0.008483    0.000000    0.013509    0.812179    0.583252
    0.617130   -0.000000    0.000000    0.000121    0.819799    0.572652
    0.617130    0.008483    0.000000   -0.013385    0.817713    0.575470
    0.617130    0.016967    0.000000   -0.026293    0.806234    0.591012
    0.617130    0.025450    0.000000   -0.038031    0.787125    0.615620
    0.617130    0.033933    0.000000   -0.048293    0.762996    0.644597
    0.617130    0.042417    0.000000   -0.057048    0.736393    0.674144
    0.617130    0.050900    0.000000   -0.064427    0.708897    0.702363
    0.617130    0.059383    0.000000   -0.070565    0.680646    0.729206
    0.617130    0.067867    0.000000   -0.075473    0.650468    0.755775
    0.617130    0.076350    0.000000   -0.078999    0.616559    0.783335
    0.617130    0.084833    0.000000   -0.080892    0.577516    0.812362
    0.617130    0.093317    0.000000   -0.080971    0.533321    0.842029
    0.617130    0.101800    0.000000   -0.079283    0.485755    0.870492
    0.617130    0.110283    0.000000   -0.076163    0.437865    0.895809
    0.617130    0.118767    0.000000   -0.072131    0.392824    0.916781
    0.617130    0.127250    0.000000   -0.067724    0.352931    0.933195
    0.617130    0.135733    0.000000   -0.063367    0.319256    0.945548
    0.617130    0.144217    0.000000   -0.059336    0.291813    0.954633
    0.617130    0.152700    0.000000   -0.055773    0.269940    0.961260
    0.617130    0.161183    0.000000   -0.052726    0.252621    0.966128
    0.617130    0.169667    0.000000   -0.050175    0.238701    0.969796
    0.617130    0.178150    0.000000   -0.048054    0.227028    0.972702
    0.617130    0.186633    0.000000   -0.046259    0.216569    0.975171
    0.617130    0.195117    0.000000   -0.044662    0.206535    0.977419
    0.617130    0.203600    0.000000   -0.043134    0.196489    0.979557
    0.617130    0.212083    0.000000   -0.041567    0.186392    0.981596
    0.617130    0.220567    0.000000   -0.039896    0.176539    0.983485
    0.617130    0.229050    0.000000   -0.038103    0.167414    0.985150
    0.617130    0.237533    0.000000   -0.036198    0.159534    0.986529
    0.617130    0.246017    0.000000   -0.034200    0.153340    0.987582
    0.617130    0.254500    0.000000   -0.032102    0.149160    0.988292
    0.617130    0.262983    0.000000   -0.029838    0.147246    0.988650
    0.617130    0.271467    0.000000   -0.027250    0.147835    0.988637
    0.617130    0.279950    0.000000   -0.024037    0.151252    0.988203
    0.617130    0.288433    0.000000   -0.019678    0.158052    0.987235
    0.617130    0.296917    0.000000   -0.013301    0.169270    0.985480
    0.617130    0.305400    0.000000   -0.003411    0.186920    0.982369
    0.617130    0.313883    0.000000    0.012769    0.215122    0.976504
    0.617130    0.322367    0.000000    0.041144    0.263104    0.963890
    0.617130    0.330850    0.000000    0.096985    0.354687    0.929942
    0.617130    0.339333    0.000000    0.229234    0.560620    0.795711
    0.617130    0.347817    0.000000    0.486371    0.870892    0.070639
    0.617130    0.356300    0.000000    0.393041    0.549304   -0.737417
    0.617130    0.364783    0.000000    0.283238    0.324831   -0.902364
    0.617130    0.373267    0.000000    0.232854    0.228369   -0.945318
    0.617130    0.381750    0.000000    0.207250    0.179926   -0.961600
    0.617130    0.390233    0.000000    0.193554    0.153088   -0.969072
    0.617130    0.398717    0.000000    0.186647    0.137690   -0.972730
    0.617130    0.407200    0.000000    0.184120    0.129066   -0.974393
    0.617130    0.415683    0.000000    0.184618    0.124725   -0.974864
    0.617130    0.424167    0.000000    0.187208    0.123129   -0.974573
    0.617130    0.432650    0.000000    0.191109    0.123179   -0.973809
    0.617130    0.441133    0.000000    0.195607    0.124007   -0.972810
    0.617130    0.449617    0.000000    0.200075    0.124926   -0.971784
    0.617130    0.458100    0.000000    0.204055    0.125459   -0.970887
    0.617130    0.466583    0.000000    0.207351    0.125387   -0.970198
    0.617130    0.475067    0.000000    0.210056    0.124754   -0.969697
    0.617130    0.483550    0.000000    0.212500    0.123816   -0.969285
    0.617130    0.492033    0.000000    0.215138    0.122946   -0.968814
    0.617130    0.500517    0.000000    0.218422    0.122534   -0.968131
    0.617130    0.509000    0.000000    0.222698    0.122911   -0.967108
    0.617130    0.517483    0.000000    0.228131    0.124309   -0.965662
    0.617130    0.525967    0.000000    0.234658    0.126824   -0.963769
    0.617130    0.534450    0.000000    0.241961    0.130405   -0.961483
    0.617130    0.542933    0.000000    0.249468    0.134836   -0.958950
    0.617130    0.551417    0.000000    0.256418    0.139746   -0.956410
    0.617130    0.559900    0.000000    0.262003    0.144653   -0.954165
    0.617130    0.568383    0.000000    0.265570    0.149059   -0.952499
    0.617130    0.576867    0.000000    0.266830    0.152567   -0.951591
    0.617130    0.585350    0.000000    0.265952    0.154990   -0.951445
    0.617130    0.593833    0.000000    0.263514    0.156383   -0.951895
    0.617130    0.602317    0.000000    0.260319    0.157015   -0.952670
    0.617130    0.610800    0.000000    0.257177    0.157272   -0.953481
    0.617130    0.619283    0.000000    0.254734    0.157562   -0.954088
    0.617130    0.627767    0.000000    0.253379    0.158239   -0.954337
    0.617130    0.636250    0.000000    0.253228    0.159566   -0.954156
    0.617130    0.644733    0.000000    0.254143    0.161694   -0.953555
    0.617130    0.653217    0.000000    0.255784    0.164664   -0.952607
    0.617130    0.661700    0.000000    0.257662    0.168421   -0.951444
    0.617130    0.670183    0.000000    0.259202    0.172818   -0.950236
    0.617130    0.678667    0.000000    0.259819    0.177644   -0.949177
    0.617130    0.687150    0.000000    0.258985    0.182636   -0.948457
    0.617130    0.695633    0.000000    0.256283    0.187507   -0.948240
    0.617130    0.704117    0.000000    0.251443    0.191978   -0.948642
    0.617130    0.712600    0.000000    0.244341    0.195796   -0.949717
    0.617130    0.721083    0.000000    0.234989    0.198769   -0.951457
    0.617130    0.729567    0.000000    0.223513    0.200789   -0.953795
    0.617130    0.738050    0.000000    0.210136    0.201856   -0.956607
    0.617130    0.746533    0.000000    0.195168    0.202086   -0.959724
    0.617130    0.755017    0.000000    0.178996    0.201717   -0.962949
    0.617130    0.763500    0.000000    0.162050    0.201073   -0.966079
    0.617130    0.771983    0.000000    0.144763    0.200527   -0.968934
    0.617130    0.780467    0.000000    0.127515    0.200445   -0.971371
  
    0.631823   -0.059383    0.000000    0.064085    0.678263    0.732020
    0.631823   -0.050900    0.000000    0.057575    0.683942    0.727261
    0.631823   -0.042417    0.000000    0.050925    0.698633    0.713666
    0.631823   -0.033933    0.000000    0.043574    0.720418    0.692170
    0.631823   -0.025450    0.000000    0.035014    0.746154    0.664852
    0.631823   -0.016967    0.000000    0.024940    0.771749    0.635438
    0.631823   -0.008483    0.000000    0.013388    0.792997    0.609078
    0.631823   -0.000000    0.000000    0.000780    0.806661    0.591013
    0.631823    0.008483    0.000000   -0.012180    0.811198    0.584645
    0.631823    0.016967    0.000000   -0.024715    0.806826    0.590272
    0.631823    0.025450    0.000000   -0.036177    0.795119    0.605374
    0.631823    0.033933    0.000000   -0.046174    0.778317    0.626171
    0.631823    0.042417    0.000000   -0.054583    0.758490    0.649395
    0.631823    0.050900    0.000000   -0.061454    0.736742    0.673375
    0.631823    0.059383    0.000000   -0.066871    0.712783    0.698189
    0.631823    0.067867    0.000000   -0.070833    0.685045    0.725049
    0.631823    0.076350    0.000000   -0.073228    0.651390    0.755201
    0.631823    0.084833    0.000000   -0.073893    0.610285    0.788728
    0.631823    0.093317    0.000000   -0.072769    0.562000    0.823930
    0.631823    0.101800    0.000000   -0.070042    0.509087    0.857861
    0.631823    0.110283    0.000000   -0.066154    0.455614    0.887716
    0.631823    0.118767    0.000000   -0.061666    0.405608    0.911964
    0.631823    0.127250    0.000000   -0.057084    0.361809    0.930503
    0.631823    0.135733    0.000000   -0.052756    0.325342    0.944124
    0.631823    0.144217    0.000000   -0.048867    0.296072    0.953915
    0.631823    0.152700    0.000000   -0.045486    0.273125    0.960903
    0.631823    0.161183    0.000000   -0.042606    0.255289    0.965925
    0.631823    0.169667    0.000000   -0.040178    0.241254    0.969630
    0.631823    0.178150    0.000000   -0.038124    0.229739    0.972505
    0.631823    0.186633    0.000000   -0.036347    0.219601    0.974912
    0.631823    0.195117    0.000000   -0.034732    0.209957    0.977094
    0.631823    0.203600    0.000000   -0.033165    0.200286    0.979176
    0.631823    0.212083    0.000000   -0.031545    0.190490    0.981182
    0.631823    0.220567    0.000000   -0.029801    0.180824    0.983064
    0.631823    0.229050    0.000000   -0.027895    0.171755    0.984745
    0.631823    0.237533    0.000000   -0.025810    0.163791    0.986157
    0.631823    0.246017    0.000000   -0.023528    0.157353    0.987262
    0.631823    0.254500    0.000000   -0.021009    0.152738    0.988043
    0.631823    0.262983    0.000000   -0.018161    0.150127    0.988500
    0.631823    0.271467    0.000000   -0.014817    0.149646    0.988629
    0.631823    0.279950    0.000000   -0.010695    0.151433    0.988410
    0.631823    0.288433    0.000000   -0.005349    0.155749    0.987782
    0.631823    0.296917    0.000000    0.001912    0.163129    0.986603
    0.631823    0.305400    0.000000    0.012180    0.174653    0.984555
    0.631823    0.313883    0.000000    0.027303    0.192467    0.980924
    0.631823    0.322367    0.000000    0.050747    0.220942    0.973966
    0.631823    0.330850    0.000000    0.089984    0.269692    0.958733
    0.631823    0.339333    0.000000    0.164140    0.362733    0.917324
    0.631823    0.347817    0.000000    0.328916    0.564209    0.757286
    0.631823    0.356300    0.000000    0.584031    0.811281    0.027051
    0.631823    0.364783    0.000000    0.457385    0.533751   -0.711272
    0.631823    0.373267    0.000000    0.327030    0.331137   -0.885099
    0.631823    0.381750    0.000000    0.264808    0.239343   -0.934126
    0.631823    0.390233    0.000000    0.232830    0.192474   -0.953281
    0.631823    0.398717    0.000000    0.215708    0.166442   -0.962168
    0.631823    0.407200    0.000000    0.207007    0.151540   -0.966532
    0.631823    0.415683    0.000000    0.203563    0.143152   -0.968540
    0.631823    0.424167    0.000000    0.203522    0.138720   -0.969193
    0.631823    0.432650    0.000000    0.205590    0.136608   -0.969057
    0.631823    0.441133    0.000000    0.208749    0.135662   -0.968514
    0.631823    0.449617    0.000000    0.212194    0.135049   -0.967851
    0.631823    0.458100    0.000000    0.215370    0.134242   -0.967261
    0.631823    0.466583    0.000000    0.218032    0.133023   -0.966833
    0.631823    0.475067    0.000000    0.220241    0.131455   -0.966547
    0.631823    0.483550    0.000000    0.222299    0.129804   -0.966299
    0.631823    0.492033    0.000000    0.224620    0.128437   -0.965945
    0.631823    0.500517    0.000000    0.227610    0.127722   -0.965340
    0.631823    0.509000    0.000000    0.231561    0.127961   -0.964368
    0.631823    0.517483    0.000000    0.236584    0.129346   -0.962963
    0.631823    0.525967    0.000000    0.242564    0.131936   -0.961122
    0.631823    0.534450    0.000000    0.249140    0.135639   -0.958922
    0.631823    0.542933    0.000000    0.255725    0.140197   -0.956530
    0.631823    0.551417    0.000000    0.261582    0.145201   -0.954197
    0.631823    0.559900    0.000000    0.265976    0.150143   -0.952215
    0.631823    0.568383    0.000000    0.268376    0.154514   -0.950842
    0.631823    0.576867    0.000000    0.268619    0.157927   -0.950212
    0.631823    0.585350    0.000000    0.266972    0.160210   -0.950294
    0.631823    0.593833    0.000000    0.264040    0.161439   -0.950905
    0.631823    0.602317    0.000000    0.260581    0.161883   -0.951783
    0.631823    0.610800    0.000000    0.257303    0.161920   -0.952668
    0.631823    0.619283    0.000000    0.254725    0.161941   -0.953357
    0.631823    0.627767    0.000000    0.253114    0.162284   -0.953728
    0.631823    0.636250    0.000000    0.252494    0.163197   -0.953737
    0.631823    0.644733    0.000000    0.252678    0.164835   -0.953406
    0.631823    0.653217    0.000000    0.253331    0.167256   -0.952811
    0.631823    0.661700    0.000000    0.254032    0.170445   -0.952059
    0.631823    0.670183    0.000000    0.254331    0.174319   -0.951278
    0.631823    0.678667    0.000000    0.253808    0.178744   -0.950596
    0.631823    0.687150    0.000000    0.252110    0.183548   -0.950132
    0.631823    0.695633    0.000000    0.248970    0.188528   -0.949985
    0.631823    0.704117    0.000000    0.244197    0.193455   -0.950233
    0.631823    0.712600    0.000000    0.237658    0.198084   -0.950937
    0.631823    0.721083    0.000000    0.229264    0.202169   -0.952137
    0.631823    0.729567    0.000000    0.218967    0.205487   -0.953849
    0.631823    0.738050    0.000000    0.206789    0.207881   -0.956046
    0.631823    0.746533    0.000000    0.192866    0.209308   -0.958641
    0.631823    0.755017    0.000000    0.177474    0.209870   -0.961487
    0.631823    0.763500    0.000000    0.161024    0.209831   -0.964387
    0.631823    0.771983    0.000000    0.144005    0.209577   -0.967130
    0.631823    0.780467    0.000000    0.126896    0.209561   -0.969527
    0.631823    0.788950    0.000000    0.110086    0.210220   -0.971436
  
    0.646517   -0.050900    0.000000    0.049200    0.657427    0.751911
    0.646517   -0.042417    0.000000    0.044489    0.673902    0.737480
    0.646517   -0.033933    0.000000    0.038811    0.697079    0.715943
    0.646517   -0.025450    0.000000    0.031709    0.723979    0.689093
    0.646517   -0.016967    0.000000    0.022913    0.750749    0.660190
    0.646517   -0.008483    0.000000    0.012494    0.773439    0.633748
    0.646517   -0.000000    0.000000    0.000902    0.789026    0.614359
    0.646517    0.008483    0.000000   -0.011121    0.796137    0.605015
    0.646517    0.016967    0.000000   -0.022754    0.795120    0.606025
    0.646517    0.025450    0.000000   -0.033303    0.787594    0.615294
    0.646517    0.033933    0.000000   -0.042329    0.775693    0.629689
    0.646517    0.042417    0.000000   -0.049661    0.761210    0.646601
    0.646517    0.050900    0.000000   -0.055310    0.744857    0.664928
    0.646517    0.059383    0.000000   -0.059347    0.725870    0.685266
    0.646517    0.067867    0.000000   -0.061811    0.702157    0.709334
    0.646517    0.076350    0.000000   -0.062690    0.671038    0.738768
    0.646517    0.084833    0.000000   -0.061971    0.630556    0.773666
    0.646517    0.093317    0.000000   -0.059759    0.580916    0.811767
    0.646517    0.101800    0.000000   -0.056357    0.525139    0.849149
    0.646517    0.110283    0.000000   -0.052243    0.468142    0.882107
    0.646517    0.118767    0.000000   -0.047924    0.414775    0.908661
    0.646517    0.127250    0.000000   -0.043789    0.368257    0.928692
    0.646517    0.135733    0.000000   -0.040056    0.329843    0.943186
    0.646517    0.144217    0.000000   -0.036804    0.299317    0.953444
    0.646517    0.152700    0.000000   -0.034022    0.275658    0.960654
    0.646517    0.161183    0.000000   -0.031658    0.257513    0.965756
    0.646517    0.169667    0.000000   -0.029642    0.243455    0.969459
    0.646517    0.178150    0.000000   -0.027893    0.232115    0.972288
    0.646517    0.186633    0.000000   -0.026322    0.222276    0.974628
    0.646517    0.195117    0.000000   -0.024835    0.212985    0.976740
    0.646517    0.203600    0.000000   -0.023337    0.203662    0.978763
    0.646517    0.212083    0.000000   -0.021744    0.194156    0.980730
    0.646517    0.220567    0.000000   -0.019988    0.184685    0.982595
    0.646517    0.229050    0.000000   -0.018024    0.175693    0.984280
    0.646517    0.237533    0.000000   -0.015814    0.167675    0.985715
    0.646517    0.246017    0.000000   -0.013320    0.161038    0.986858
    0.646517    0.254500    0.000000   -0.010480    0.156052    0.987693
    0.646517    0.262983    0.000000   -0.007192    0.152852    0.988223
    0.646517    0.271467    0.000000   -0.003294    0.151484    0.988454
    0.646517    0.279950    0.000000    0.001461    0.151970    0.988384
    0.646517    0.288433    0.000000    0.007434    0.154392    0.987982
    0.646517    0.296917    0.000000    0.015155    0.159018    0.987159
    0.646517    0.305400    0.000000    0.025423    0.166476    0.985718
    0.646517    0.313883    0.000000    0.039517    0.178046    0.983228
    0.646517    0.322367    0.000000    0.059674    0.196220    0.978742
    0.646517    0.330850    0.000000    0.090239    0.225933    0.969954
    0.646517    0.339333    0.000000    0.140743    0.277790    0.950276
    0.646517    0.347817    0.000000    0.235186    0.377409    0.895684
    0.646517    0.356300    0.000000    0.433953    0.582644    0.687176
    0.646517    0.364783    0.000000    0.652887    0.753443   -0.077853
    0.646517    0.373267    0.000000    0.496695    0.505163   -0.705765
    0.646517    0.381750    0.000000    0.362606    0.332507   -0.870607
    0.646517    0.390233    0.000000    0.295851    0.249569   -0.922056
    0.646517    0.398717    0.000000    0.260954    0.205992   -0.943117
    0.646517    0.407200    0.000000    0.242222    0.181428   -0.953107
    0.646517    0.415683    0.000000    0.232648    0.167133   -0.958093
    0.646517    0.424167    0.000000    0.228585    0.158736   -0.960496
    0.646517    0.432650    0.000000    0.227802    0.153718   -0.961497
    0.646517    0.441133    0.000000    0.228757    0.150469   -0.961784
    0.646517    0.449617    0.000000    0.230348    0.147937   -0.961798
    0.646517    0.458100    0.000000    0.231871    0.145509   -0.961802
    0.646517    0.466583    0.000000    0.233021    0.142952   -0.961908
    0.646517    0.475067    0.000000    0.233848    0.140338   -0.962092
    0.646517    0.483550    0.000000    0.234647    0.137937   -0.962244
    0.646517    0.492033    0.000000    0.235819    0.136096   -0.962220
    0.646517    0.500517    0.000000    0.237733    0.135145   -0.961883
    0.646517    0.509000    0.000000    0.240636    0.135334   -0.961134
    0.646517    0.517483    0.000000    0.244585    0.136800   -0.959929
    0.646517    0.525967    0.000000    0.249421    0.139540   -0.958289
    0.646517    0.534450    0.000000    0.254758    0.143399   -0.956313
    0.646517    0.542933    0.000000    0.260022    0.148062   -0.954184
    0.646517    0.551417    0.000000    0.264539    0.153075   -0.952149
    0.646517    0.559900    0.000000    0.267688    0.157909   -0.950478
    0.646517    0.568383    0.000000    0.269074    0.162066   -0.949386
    0.646517    0.576867    0.000000    0.268654    0.165191   -0.948966
    0.646517    0.585350    0.000000    0.266746    0.167155   -0.949161
    0.646517    0.593833    0.000000    0.263919    0.168063   -0.949790
    0.646517    0.602317    0.000000    0.260814    0.168191   -0.950625
    0.646517    0.610800    0.000000    0.257976    0.167901   -0.951450
    0.646517    0.619283    0.000000    0.255747    0.167552   -0.952113
    0.646517    0.627767    0.000000    0.254240    0.167449   -0.952535
    0.646517    0.636250    0.000000    0.253362    0.167815   -0.952705
    0.646517    0.644733    0.000000    0.252873    0.168791   -0.952662
    0.646517    0.653217    0.000000    0.252451    0.170452   -0.952478
    0.646517    0.661700    0.000000    0.251760    0.172818   -0.952235
    0.646517    0.670183    0.000000    0.250504    0.175870   -0.952007
    0.646517    0.678667    0.000000    0.248455    0.179558   -0.951856
    0.646517    0.687150    0.000000    0.245464    0.183802   -0.951821
    0.646517    0.695633    0.000000    0.241437    0.188490   -0.951935
    0.646517    0.704117    0.000000    0.236298    0.193462   -0.952227
    0.646517    0.712600    0.000000    0.229948    0.198507   -0.952743
    0.646517    0.721083    0.000000    0.222242    0.203362   -0.953547
    0.646517    0.729567    0.000000    0.213009    0.207737   -0.954711
    0.646517    0.738050    0.000000    0.202099    0.211356   -0.956287
    0.646517    0.746533    0.000000    0.189468    0.214036   -0.958275
    0.646517    0.755017    0.000000    0.175247    0.215747   -0.960594
    0.646517    0.763500    0.000000    0.159763    0.216662   -0.963085
    0.646517    0.771983    0.000000    0.143489    0.217145   -0.965536
    0.646517    0.780467    0.000000    0.126941    0.217692   -0.967727
    0.646517    0.788950    0.000000    0.110558    0.218837   -0.969478
    0.646517    0.797433    0.000000    0.094620    0.221058   -0.970660
  
    0.661210   -0.042417    0.000000    0.037358    0.662239    0.748361
    0.661210   -0.033933    0.000000    0.033216    0.685126    0.727667
    0.661210   -0.025450    0.000000    0.027490    0.710498    0.703162
    0.661210   -0.016967    0.000000    0.019997    0.734808    0.677981
    0.661210   -0.008483    0.000000    0.010876    0.754604    0.656091
    0.661210   -0.000000    0.000000    0.000632    0.767441    0.641119
    0.661210    0.008483    0.000000   -0.009970    0.772470    0.634973
    0.661210    0.016967    0.000000   -0.020103    0.770446    0.637188
    0.661210    0.025450    0.000000   -0.029077    0.763248    0.645451
    0.661210    0.033933    0.000000   -0.036456    0.753090    0.656907
    0.661210    0.042417    0.000000   -0.042063    0.741648    0.669469
    0.661210    0.050900    0.000000   -0.045901    0.729364    0.682584
    0.661210    0.059383    0.000000   -0.048058    0.715099    0.697369
    0.661210    0.067867    0.000000   -0.048650    0.696305    0.716096
    0.661210    0.076350    0.000000   -0.047810    0.669779    0.741020
    0.661210    0.084833    0.000000   -0.045729    0.633023    0.772782
    0.661210    0.093317    0.000000   -0.042696    0.585835    0.809305
    0.661210    0.101800    0.000000   -0.039101    0.531156    0.846371
    0.661210    0.110283    0.000000   -0.035368    0.474211    0.879701
    0.661210    0.118767    0.000000   -0.031837    0.420340    0.906808
    0.661210    0.127250    0.000000   -0.028704    0.373186    0.927312
    0.661210    0.135733    0.000000   -0.026022    0.334236    0.942130
    0.661210    0.144217    0.000000   -0.023753    0.303351    0.952583
    0.661210    0.152700    0.000000   -0.021824    0.279501    0.959897
    0.661210    0.161183    0.000000   -0.020152    0.261294    0.965049
    0.661210    0.169667    0.000000   -0.018658    0.247258    0.968770
    0.661210    0.178150    0.000000   -0.017272    0.235983    0.971604
    0.661210    0.186633    0.000000   -0.015927    0.226217    0.973947
    0.661210    0.195117    0.000000   -0.014559    0.216978    0.976068
    0.661210    0.203600    0.000000   -0.013104    0.207665    0.978112
    0.661210    0.212083    0.000000   -0.011505    0.198111    0.980112
    0.661210    0.220567    0.000000   -0.009709    0.188530    0.982020
    0.661210    0.229050    0.000000   -0.007671    0.179364    0.983753
    0.661210    0.237533    0.000000   -0.005343    0.171104    0.985239
    0.661210    0.246017    0.000000   -0.002667    0.164151    0.986432
    0.661210    0.254500    0.000000    0.000433    0.158754    0.987318
    0.661210    0.262983    0.000000    0.004066    0.155010    0.987904
    0.661210    0.271467    0.000000    0.008384    0.152909    0.988205
    0.661210    0.279950    0.000000    0.013596    0.152389    0.988227
    0.661210    0.288433    0.000000    0.019989    0.153426    0.987958
    0.661210    0.296917    0.000000    0.027968    0.156136    0.987340
    0.661210    0.305400    0.000000    0.038128    0.160916    0.986231
    0.661210    0.313883    0.000000    0.051409    0.168643    0.984336
    0.661210    0.322367    0.000000    0.069407    0.180983    0.981034
    0.661210    0.330850    0.000000    0.095048    0.201002    0.974969
    0.661210    0.339333    0.000000    0.134154    0.234614    0.962787
    0.661210    0.347817    0.000000    0.199554    0.294334    0.934637
    0.661210    0.356300    0.000000    0.322206    0.408890    0.853810
    0.661210    0.364783    0.000000    0.556385    0.619724    0.553513
    0.661210    0.373267    0.000000    0.689131    0.686888   -0.230831
    0.661210    0.381750    0.000000    0.517974    0.470480   -0.714389
    0.661210    0.390233    0.000000    0.394444    0.331883   -0.856894
    0.661210    0.398717    0.000000    0.330025    0.260898   -0.907202
    0.661210    0.407200    0.000000    0.295464    0.222051   -0.929190
    0.661210    0.415683    0.000000    0.276618    0.199471   -0.940050
    0.661210    0.424167    0.000000    0.266580    0.185735   -0.945747
    0.661210    0.432650    0.000000    0.261483    0.176895   -0.948860
    0.661210    0.441133    0.000000    0.258899    0.170632   -0.950713
    0.661210    0.449617    0.000000    0.257256    0.165554   -0.952056
    0.661210    0.458100    0.000000    0.255650    0.160915   -0.953283
    0.661210    0.466583    0.000000    0.253741    0.156466   -0.954533
    0.661210    0.475067    0.000000    0.251629    0.152301   -0.955765
    0.661210    0.483550    0.000000    0.249668    0.148700   -0.956846
    0.661210    0.492033    0.000000    0.248286    0.145991   -0.957622
    0.661210    0.500517    0.000000    0.247844    0.144455   -0.957970
    0.661210    0.509000    0.000000    0.248543    0.144273   -0.957816
    0.661210    0.517483    0.000000    0.250392    0.145498   -0.957149
    0.661210    0.525967    0.000000    0.253191    0.148049   -0.956021
    0.661210    0.534450    0.000000    0.256556    0.151697   -0.954551
    0.661210    0.542933    0.000000    0.259963    0.156076   -0.952922
    0.661210    0.551417    0.000000    0.262849    0.160710   -0.951358
    0.661210    0.559900    0.000000    0.264741    0.165089   -0.950083
    0.661210    0.568383    0.000000    0.265386    0.168768   -0.949256
    0.661210    0.576867    0.000000    0.264823    0.171462   -0.948931
    0.661210    0.585350    0.000000    0.263358    0.173097   -0.949042
    0.661210    0.593833    0.000000    0.261442    0.173801   -0.949443
    0.661210    0.602317    0.000000    0.259522    0.173831   -0.949964
    0.661210    0.610800    0.000000    0.257914    0.173497   -0.950463
    0.661210    0.619283    0.000000    0.256732    0.173091   -0.950856
    0.661210    0.627767    0.000000    0.255896    0.172845   -0.951127
    0.661210    0.636250    0.000000    0.255174    0.172929   -0.951305
    0.661210    0.644733    0.000000    0.254261    0.173455   -0.951454
    0.661210    0.653217    0.000000    0.252863    0.174502   -0.951635
    0.661210    0.661700    0.000000    0.250760    0.176126   -0.951892
    0.661210    0.670183    0.000000    0.247843    0.178376   -0.952237
    0.661210    0.678667    0.000000    0.244116    0.181290   -0.952650
    0.661210    0.687150    0.000000    0.239657    0.184889   -0.953090
    0.661210    0.695633    0.000000    0.234560    0.189148   -0.953522
    0.661210    0.704117    0.000000    0.228871    0.193985   -0.953933
    0.661210    0.712600    0.000000    0.222535    0.199232   -0.954350
    0.661210    0.721083    0.000000    0.215376    0.204633   -0.954850
    0.661210    0.729567    0.000000    0.207117    0.209854   -0.955544
    0.661210    0.738050    0.000000    0.197458    0.214536   -0.956548
    0.661210    0.746533    0.000000    0.186181    0.218376   -0.957940
    0.661210    0.755017    0.000000    0.173258    0.221221   -0.959710
    0.661210    0.763500    0.000000    0.158902    0.223146   -0.961746
    0.661210    0.771983    0.000000    0.143534    0.224472   -0.963852
    0.661210    0.780467    0.000000    0.127668    0.225705   -0.965794
    0.661210    0.788950    0.000000    0.111774    0.227442   -0.967355
    0.661210    0.797433    0.000000    0.096164    0.230248   -0.968369
    0.661210    0.805917    0.000000    0.080934    0.234563   -0.968726
  
    0.675904   -0.033933    0.000000    0.026480    0.681506    0.731333
    0.675904   -0.025450    0.000000    0.022249    0.703171    0.710672
    0.675904   -0.016967    0.000000    0.016285    0.722287    0.691402
    0.675904   -0.008483    0.000000    0.008804    0.736023    0.676899
    0.675904   -0.000000    0.000000    0.000347    0.742695    0.669630
    0.675904    0.008483    0.000000   -0.008328    0.742181    0.670147
    0.675904    0.016967    0.000000   -0.016433    0.735836    0.676960
    0.675904    0.025450    0.000000   -0.023331    0.725939    0.687363
    0.675904    0.033933    0.000000   -0.028628    0.714876    0.698665
    0.675904    0.042417    0.000000   -0.032165    0.704293    0.709180
    0.675904    0.050900    0.000000   -0.033950    0.694476    0.718715
    0.675904    0.059383    0.000000   -0.034095    0.684077    0.728613
    0.675904    0.067867    0.000000   -0.032789    0.670294    0.741371
    0.675904    0.076350    0.000000   -0.030317    0.649594    0.759677
